#000000,#000055,#0000AA,#0000FF,#005500,#005555,#0055AA,#0055FF,#00AA00,#00AA55,#00AAAA,#00AAFF,#00FF00,#00FF55,#00FFAA,#00FFFF,#550000,#550055,#5500AA,#5500FF,#555500,#555555,#5555AA,#5555FF,#55AA00,#55AA55,#55AAAA,#55AAFF,#55FF00,#55FF55,#55FFAA,#55FFFF,#AA0000,#AA0055,#AA00AA,#AA00FF,#AA5500,#AA5555,#AA55AA,#AA55FF,#AAAA00,#AAAA55,#AAAAAA,#AAAAFF,#AAFF00,#AAFF55,#AAFFAA,#AAFFFF,#FF0000,#FF0055,#FF00AA,#FF00FF,#FF5500,#FF5555,#FF55AA,#FF55FF,#FFAA00,#FFAA55,#FFAAAA,#FFAAFF,#FFFF00,#FFFF55,#FFFFAA,#FFFFFF,Mean,Variance,Entropy,Contrast,Homogeneity,Correlation,Energy,huMoment 1,huMoment 2,huMoment 3,huMoment 4,huMoment 5,huMoment 6,huMoment 7,Area,Perimeter,Label
1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.0,0.0,0.0,9.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2221.0,105.0,0.0,0.0,219.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,16.0,261.0,0.0,0.0,0.0,0.0,0.0,103.82041666666667,2667.2327498263885,5.461244268016861,910.3548044217683,0.28407995667158986,0.8237984089165277,0.21825319751682368,0.02076566757390134,0.3109754793845066,0.7200311903195445,1.508695500367463,-2.6564818781553727,-1.7033616978884163,3.0459102854788678,1440.0,336.93607318401337,Lychee
1319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.0,0.0,0.0,0.0,141.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,425.0,1060.0,2.0,0.0,0.0,32.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,68.65960784313725,1320.6441331795463,5.808700263630744,607.9383753501398,0.322853425228615,0.7655788130968898,0.21525282718302075,0.05576753755045092,0.34300197071969646,0.7660521064608179,1.4447340505230861,-3.4078367065144977,-1.9838336770472504,2.5543494440524466,1478.5,324.3502850532532,Apple
1425.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,67.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.27371794871795,729.8231554076267,4.338917112633787,1031.2577597840761,0.5793968281604138,0.29598502969302204,0.26276485406912503,0.5117583648179896,1.248426473209812,2.1465774356697582,3.1348167200711243,-5.787145727486741,-3.7658551279843926,-6.416855077667406,667.0,131.74011421203613,Grape
1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467.0,69.0,0.0,0.0,446.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,225.0,1.0,0.0,0.0,0.0,0.0,106.2610559127216,2671.403114178249,5.391866443883117,866.1617148554341,0.2706654729664768,0.8313662037559719,0.21132987521927318,0.08784647245212439,0.6786664366910176,0.8733013989944209,1.5324258077285144,-2.8066134890113132,-1.891937303443082,3.011735273045794,1481.0,351.96550965309143,Lychee
1426.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.93653846153846,776.2043059664695,4.265732003136411,1133.1101351351344,0.5673460908238478,0.274861425913893,0.2862708743716577,0.5168955199392417,1.2438686729337707,2.2716948015587466,3.2647488686437676,-6.036015424755541,-3.888494858299109,6.961094691188688,675.0,129.39697074890137,Grape
1172.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,266.0,0.0,0.0,4.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2824.0,267.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114.02163265306122,3105.3505524364846,5.5468520840856455,885.1448936170214,0.3523050344900459,0.8534907420010595,0.20589144141905294,0.024357679385222167,0.20316730519206536,0.6969566355410295,1.521595503566042,-2.861565355031787,-1.7661876432206876,2.7229601481802277,1241.0,282.1076463460922,Limes
3585.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.78578947368421,580.8088506925207,3.951003044651847,943.575000000001,0.6129519703769568,0.1426125040894121,0.26131412025461737,0.06979182430047874,0.27577404245488496,1.0317747504242452,1.8771785202418885,-3.4028931552628428,-2.0564992095139445,3.6083225536338115,1414.0,281.96551060676575,Grape
1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,692.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,210.0,0.0,0.0,0.0,2167.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,99.30555555555556,2834.2998456790124,5.570711113955902,649.5924050632912,0.33375109272986875,0.8823529278541743,0.24019221288995563,0.15170162829768433,0.7850849321030956,0.9194031052625901,1.6318772783353268,-2.9200508430699914,-2.0450826019871977,3.5330971921381047,1353.5,309.17871260643005,Pear
4120.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,153.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.60931818181818,499.108049535124,3.8103643446974895,748.0890476190472,0.6488054786415279,0.2502138642537554,0.2817124001836509,0.08734673841588274,0.34550972799819885,0.9971332273490444,1.8282225965623171,-3.28927223309662,-2.037594401979453,3.5907189581646475,1509.5,295.0365777015686,Grape
2801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,2.0,0.0,0.0,389.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,0.0,0.0,0.0,1117.0,1316.0,0.0,0.0,0.0,98.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,67.6328,1311.82396416,5.718275976256626,724.5699999999997,0.33754095537328405,0.7194518938742981,0.21948908433550962,0.10366973168250321,2.764298253595697,2.908254508425224,2.5364205344714277,5.4148900779726645,4.00940807073388,5.40379767088782,2962.0,623.1025929450989,Apple
2651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,117.0,0.0,0.0,30.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,4391.0,140.0,0.0,0.0,176.0,699.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,0.0,0.0,11.0,423.0,0.0,0.0,0.0,0.0,0.0,91.2757,2373.9210895099995,5.895957362161285,920.5377551020404,0.29094417639735876,0.8012760162452487,0.22212137691091205,0.7952964038228606,6.1816428435547355,5.23324425065678,7.527295199413934,-14.006131301522322,11.043216683211316,14.126499866303693,8718.5,354.0660140514374,Lychee
422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1035.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,0.0,0.0,119.61711711711712,3739.8192951638903,4.3017017698406255,943.9074324324324,0.5092361526517344,0.8710473198611953,0.24846681071381868,0.41901627844660383,1.0101186564189717,1.7883454702089527,2.7079769552303143,-5.098095072626619,-3.306243456948632,-5.115562433645944,529.5,131.15432810783386,Lemon
480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,127.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1031.0,6.0,0.0,0.0,7.0,0.0,0.0,128.3494318181818,4494.226192858988,4.757260542676499,1660.5789473684208,0.4333055526814549,0.8125138673228652,0.23057558187298993,0.38199912301464645,0.9494181286266097,1.5627288137303212,2.4570026068756188,-4.640368674742589,-3.0215812613825133,4.596599781343295,562.5,141.15432786941528,Lemon
1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,20.0,0.0,0.0,11.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2126.0,200.0,0.0,0.0,90.0,548.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,8.0,167.0,0.0,0.0,0.0,0.0,0.0,97.9925,2791.51244375,5.374849742250516,842.4948979591842,0.3186896826397453,0.845842360527995,0.2561033441986369,0.11779731173461597,0.51656868640437,0.9167229812915378,1.4572814184494205,2.8719745518006623,2.404349200493856,2.737975185224504,1689.5,339.37972354888916,Lychee
1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,594.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,199.0,0.0,0.0,3.0,2112.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,99.30669265756985,2956.6523117168895,5.481389513855891,666.451698867421,0.3485911765627935,0.8844378377030622,0.2501664324192893,0.1537673406427084,0.7756958439570928,0.9230967945903112,1.6628254135829243,-2.959121373361245,-2.0588517700830042,3.864290446590268,1326.0,301.76449942588806,Pear
4265.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58511111111111,486.3120894320988,3.871713602924776,813.1374418604657,0.6545365460116849,0.1610644125717331,0.2689130415298105,0.10230612643261974,0.36928990668555206,1.0046969027022894,1.8311808810572148,-3.322676893911362,-2.068186115265012,3.5199259140446633,1524.5,293.03657829761505,Grape
3173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.0,0.0,0.0,0.0,293.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1319.0,2739.0,1.0,0.0,0.0,231.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,75.11525773195876,1855.7766125624405,5.77897017152982,728.7482105263164,0.34897990542558616,0.8008392586637875,0.23931081795444964,0.11633127167042061,2.5572730833247452,3.1170040197108912,2.540935526266913,-5.372718862216128,-3.8403473725739556,6.315059400594636,2866.5,584.5168075561523,Apple
2503.0,3.0,0.0,0.0,86.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,852.0,2.0,0.0,5.0,519.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4206.0,354.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,102.87858585858586,2849.77980406081,5.991317007804842,632.7350515463918,0.3206662458928602,0.8855396396662912,0.1990636226391475,0.10042520098431904,2.296138390781085,2.06020764238942,2.5126150468119364,5.235613536943943,3.9503819059576193,4.830245861044052,2937.5,614.1736606359482,Limes
1865.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,107.0,0.0,0.0,2.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,10.0,4531.0,103.0,0.0,0.0,223.0,607.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,37.0,223.0,0.0,0.0,0.0,0.0,0.0,99.245,2202.3000912790694,5.949699558006616,949.7654761904763,0.23842650994895034,0.7749093291082025,0.17151748273014658,0.7858382260327371,3.2120644775266696,4.348686092144656,6.880658322850403,13.248184407978334,8.821159549847957,-12.50221568214929,7772.5,340.12488973140717,Lychee
1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,531.0,0.0,0.0,0.0,222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,1799.0,267.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,0.0,0.0,0.0,1.0,0.0,105.4458695652174,2828.5583742438566,5.864286086446078,728.1949866903279,0.3066045119745181,0.867635503092313,0.20750813769848697,-0.013217628469343658,0.15917900658013556,0.6617525794710041,1.4522385016142623,-2.6124268159487043,-1.587094977270681,-2.7203434712446692,1269.0,309.6223645210266,Limes
1271.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,507.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1873.0,256.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.65422222222222,2987.042215506173,5.600823540485218,924.4888372093023,0.33199061453941087,0.8433126155969812,0.24045533244456782,0.14523861673536365,0.5586347686979369,1.1005020005400472,1.39587787196821,2.676219858054055,1.844661319418449,-3.074718335101039,1689.5,375.52185928821564,Limes
4264.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,116.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.727333333333334,497.29609733333336,3.8877793411123007,836.5130232558149,0.6699979537798126,0.1566234078108044,0.2712843777827778,0.09689688233827322,0.3584351519482902,0.9962498319865322,1.8186339836586412,-3.3049843769342884,-2.0546461629217956,3.4841519868897204,1515.0,293.62236392498016,Grape
1218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,54.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,2676.0,15.0,0.0,0.0,99.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,16.0,57.0,0.0,0.0,0.0,0.0,0.0,95.44128342245989,2359.6741459464097,5.556463794894418,866.9800657174151,0.29003589025743215,0.810158715910287,0.22299969658515112,0.1635565006242399,0.8630415446831969,1.113492261339336,1.7199771649381141,3.6518202082093865,-3.063621967759983,3.1579750130708444,1594.0,340.7939360141754,Lychee
1100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,1526.0,0.0,0.0,3.0,627.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.99577777777777,1954.9788710617283,5.505871657864942,691.9514739229023,0.3054558609496826,0.8175244459763851,0.2153406586833799,0.024022863053193354,0.24559917960640762,0.721047498428043,1.5247717982671525,-2.6477165946893377,-1.6478668895083006,-4.543125408559577,1331.0,318.4507907629013,Limes
1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,629.0,2.0,0.0,0.0,417.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,930.0,0.0,0.0,0.0,0.0,0.0,115.59289473684211,3549.792423199446,5.202162497109043,1144.8541666666667,0.2998577464409008,0.834305899701059,0.22524994690398265,0.014817102353723645,0.1768625744037787,0.7705541208343942,1.5975172481610462,-2.7819881079761806,-1.6860164257344008,4.130815514416312,1242.5,302.26702547073364,Lychee
2371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,2258.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,369.0,0.0,0.0,0.0,1887.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.023875,2216.429804984375,5.898597407065606,632.8641581632653,0.3542960680494082,0.8543745580693156,0.22918996503871622,0.4043188652643145,1.067817690967948,1.5256694533514759,2.4464404262504704,-4.488133243975185,-2.995013444407762,-4.755412523706055,568.5,149.01219201087952,Pear
2782.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3123.0,2.0,0.0,0.0,290.0,202.0,1.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,625.0,1532.0,3.0,0.0,0.0,60.0,329.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,66.42752577319588,1426.1210361462431,5.925278731025683,958.710947368421,0.33365438488072163,0.659985765677528,0.19547572484267728,0.24347609619364002,2.501007191611634,3.3454773754089073,2.3696026745336165,-6.309791739045429,3.6602234115499406,-5.22863187045773,3590.0,671.3036032915115,Apple
2757.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,204.0,0.0,0.0,14.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,0.0,0.0,7.0,4400.0,56.0,0.0,0.0,18.0,341.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,80.66301075268817,1926.1343952364434,5.631610145543283,871.4584156243134,0.32402458544273766,0.7689721899578696,0.24927840840488877,0.33695615315659433,2.4364342368471053,3.3832169284876428,2.591539873122522,-5.759843878325217,-3.8665733662817074,5.7027630766361685,3891.5,667.4873689413071,Lychee
1259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,19.0,0.0,0.0,13.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,14.0,0.0,0.0,183.0,637.0,4.0,0.0,0.0,31.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,66.33983957219252,1537.4238138780063,5.228408858111702,837.6495798319329,0.4016060114667151,0.7284782633942781,0.3033749877308988,0.2512562418421202,0.6943365643098279,1.365520390850763,2.1787619979888446,-3.9824828474514122,-2.5394788431574793,-4.3851751614629535,1388.5,259.58073449134827,Apple
1492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,564.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,118.0,0.0,0.0,4.0,1882.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.08532272325375,2891.3808721107034,5.311164873955759,688.4056261343019,0.37666762669689346,0.8787767263949158,0.2828445666234654,0.19743090038223246,0.8900223415521875,1.017436469977548,1.723154487541029,-3.1309843856383712,-2.2410334101304787,3.49310922047775,1350.5,296.0071403980255,Pear
439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,110.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,872.0,6.0,0.0,0.0,5.0,0.0,0.0,126.45352669742914,4696.287391979018,4.638866774215093,1443.1226480836228,0.45195989764308364,0.8444319852873795,0.2513303964018188,0.4230990185971503,1.0292794039270436,1.7731860362812952,2.674776587153111,-5.115414426239836,-3.300354607342001,4.998644036370851,528.0,129.74011421203613,Lemon
2851.0,2.0,0.0,0.0,115.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2559.0,1795.0,0.0,0.0,2.0,215.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,2161.0,216.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7121,2010.0638135899999,5.86870185947829,666.7274489795915,0.3265714412909658,0.8308816648719962,0.22613716061330025,0.25062408670612907,3.201530757397702,3.5785132252150067,2.110534311412013,-5.1061992994157075,3.7550017893246905,-5.104948656442535,3531.0,715.0437173843384,Limes
401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,34.0,81.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,482.0,14.0,0.0,0.0,1.0,0.0,0.0,113.43703703703704,5230.5182578875165,4.2932276259498385,1717.519841269842,0.4900076587141424,0.8350743940351396,0.32732307689487233,0.5074230483292218,1.1788420889551339,2.5810539829690504,3.480264653310178,-7.3043702815678175,-4.386970605915638,6.516619642739173,446.0,106.91168713569641,Lemon
1870.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3120987654321,559.6862980643194,4.252264064305932,793.2935400516793,0.6164954744805574,0.28958945314750345,0.25693409654387167,0.4569736494751945,1.1178931418886036,1.871881870887517,2.835887419630668,-5.1899659573922685,-3.3951284089373264,6.714465653757018,740.5,148.8111822605133,Grape
